"SUM_YRMTH","CZN_CD","COCT_CD","TRFFCVLM","SPD_AVG","PASNG_RUNTM_MINS","NMLT_CSCNT","REVISN_CSCNT","PSTM_STDV","PASNG_TM_CHANGE_CFFCN","MAX_PASNG_TM_MINS","MEDIAN_PASNG_TM_MINS","MINM_PASNG_TM_MINS","F15T85_PASNG_RUNTM_QNTL","LAST_CHANGE_DAYHMINSEC","ST_ND_NM","ST_ND_GPS_LAT","ST_ND_GPS_LONG","END_ND_NM","END_ND_GPS_LAT","END_ND_GPS_LONG"
"202310","0352CZE310","1","1227793","87.04","493","89226","25","24.64","0.04","602","492","461","98","20231101083112","증평IC","36.771771","127.502245","진천IC","36.868298","127.475104"
"202310","0352CZS320","1","1011563","82.71","369","89226","24","23.25","0.06","416","375","333","58","20231101083112","대소JC","36.941097","127.472804","진천IC","36.868298","127.475104"
"202310","0352CZS310","1","1138084","81.99","523","89226","25","29.84","0.05","599","529","462","95","20231101083112","진천IC","36.868298","127.475104","증평IC","36.771771","127.502245"
"202310","0352CZE305","1","1266327","85.45","188","89224","26","8.40","0.04","208","189","171","25","20231101083112","오창JC","","","증평IC","36.771771","127.502245"
"202310","0352CZE290","1","1173383","85.85","312","89222","28","19.62","0.06","407","309","293","79","20231101083112","서청주IC","36.651721","127.421092","오창IC","36.714833","127.442538"
"202310","0352CZS300","1","984406","91.65","153","89223","24","6.30","0.04","162","153","140","15","20231101083112","오창JC","","","오창IC","36.714833","127.442538"
"202310","0352CZS290","1","1102795","89.72","299","89223","27","20.83","0.06","350","299","268","57","20231101083112","오창IC","36.714833","127.442538","서청주IC","36.651721","127.421092"
"202310","0352CZE280","1","1133692","80.37","270","89222","28","32.48","0.11","431","265","244","130","20231101083112","남이JC","36.597771","127.420666","서청주IC","36.651721","127.421092"
"202310","0010CZE340","1","1261384","90.32","184","89238","42","15.75","0.08","264","182","172","64","20231101083112","남이JC","36.597771","127.420666","청주IC","36.626304","127.383343"
"202310","0010CZE340","2","35960","89.16","186","16800","0","2.18","0.01","189","185","183","4","20231101083112","남이JC","36.597771","127.420666","청주IC","36.626304","127.383343"
"202310","0010CZS350","2","39152","112.10","112","16800","0","8.86","0.07","124","111","98","18","20231101083112","옥산IC","","","청주IC","36.626304","127.383343"
"202310","0010CZS350","1","1543013","93.82","133","89235","45","14.18","0.10","167","129","116","35","20231101083112","옥산IC","","","청주IC","36.626304","127.383343"
"202310","0352CZS280","1","1116450","81.89","265","89222","28","25.38","0.09","317","259","232","59","20231101083112","서청주IC","36.651721","127.421092","남이JC","36.597771","127.420666"
"202310","0010CZS340","1","1180632","89.33","186","89238","42","12.76","0.06","215","182","171","30","20231101083112","청주IC","36.626304","127.383343","남이JC","36.597771","127.420666"
"202310","0010CZS340","2","38671","98.11","169","16800","0","4.13","0.02","175","167","164","7","20231101083112","청주IC","36.626304","127.383343","남이JC","36.597771","127.420666"
"202310","0010CZE330","1","2532198","91.45","153","89240","40","12.70","0.08","215","151","143","50","20231101083112","청주JC","36.564767","127.430741","남이JC","36.597771","127.420666"
"202310","0010CZE330","2","36195","104.17","134","16800","0","3.49","0.02","138","135","128","7","20231101083112","청주JC","36.564767","127.430741","남이JC","36.597771","127.420666"
"202310","0010CZE310","1","1985480","88.74","408","89237","43","12.60","0.03","458","406","390","47","20231101083112","신탄진IC","36.439653","127.419898","남청주IC","36.533699","127.430282"
"202310","0010CZE310","2","36429","98.60","367","16800","0","6.62","0.01","376","365","358","12","20231101083112","신탄진IC","36.439653","127.419898","남청주IC","36.533699","127.430282"
"202310","0010CZS320","1","1112126","78.76","162","89239","27","6.25","0.03","181","162","142","27","20231101083112","청주JC","36.564767","127.430741","남청주IC","36.533699","127.430282"
"202310","0010CZS320","2","16852","112.68","113","16800","0","2.82","0.02","119","112","110","6","20231101083112","청주JC","36.564767","127.430741","남청주IC","36.533699","127.430282"
"202310","0450CZE180","1","908603","90.06","584","89224","26","45.94","0.07","788","584","538","175","20231101083112","문경새재IC","36.700597","128.111353","연풍IC","36.759048","127.992268"
"202310","0450CZS190","1","772832","94.40","541","89225","26","29.34","0.05","645","548","492","107","20231101083112","괴산IC","36.867160","127.923502","연풍IC","36.759048","127.992268"
"202310","0450CZE190","1","882171","96.43","529","89227","24","29.94","0.05","610","535","485","87","20231101083112","연풍IC","36.759048","127.992268","괴산IC","36.867160","127.923502"
"202310","0450CZS200","1","783370","94.38","568","89225","26","34.91","0.06","651","570","521","91","20231101083112","충주IC","36.978469","127.846590","괴산IC","36.867160","127.923502"
"202310","0450CZS220","1","940149","95.24","197","88972","41","8.93","0.04","226","197","184","29","20231101083112","충주JC","37.040972","127.759211","북충주IC","37.034949","127.798035"
"202310","0450CZE215","1","844609","91.17","164","89218","33","9.00","0.05","191","166","148","30","20231101083112","중앙탑 하이패스IC","","","북충주IC","37.034949","127.798035"
"202310","0450CZE200","1","854675","95.23","563","89226","25","25.32","0.04","642","566","523","83","20231101083112","괴산IC","36.867160","127.923502","충주IC","36.978469","127.846590"
"202310","0450CZS210","1","738594","96.89","186","89225","26","6.10","0.03","195","187","174","14","20231101083112","중앙탑 하이패스IC","","","충주IC","36.978469","127.846590"
"202310","0500CZS210","1","725123","98.16","335","89232","20","6.20","0.01","349","335","324","17","20231101083112","만종JC","37.365065","127.902333","문막IC","37.311719","127.826456"
"202310","0500CZE200","1","719394","96.51","745","89232","31","28.98","0.03","822","747","703","83","20231101083112","여주IC","37.252686","127.653370","문막IC","37.311719","127.826456"
"202310","0550CZS290","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","만종JC","37.365065","127.902333","남원주IC","37.324196","127.929946"
"202310","0550CZE280","1","613220","89.95","770","0","0","31.61","0.04","868","758","732","95","20231101083112","신림IC","37.225669","128.087713","남원주IC","37.324196","127.929946"
"202310","0500CZE210","1","603140","95.03","346","89231","21","21.04","0.06","409","346","319","63","20231101083112","문막IC","37.311719","127.826456","만종JC","37.365065","127.902333"
"202310","0550CZE290","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","남원주IC","37.324196","127.929946","만종JC","37.365065","127.902333"
"202310","0550CZS300","1","20734","113.09","64","2906","3244","1.87","0.02","68","64","61","4","20231101083112","신평JC","37.385869","127.893380","만종JC","37.365065","127.902333"
"202310","0500CZS220","1","495097","99.08","138","89192","26","4.53","0.03","147","137","131","11","20231101083112","원주JC","37.387121","127.932470","만종JC","37.365065","127.902333"
"202310","0500CZS230","1","753971","97.59","469","89231","21","30.15","0.06","574","460","447","88","20231101083112","새말IC","37.446693","128.066967","원주IC","37.400894","127.950025"
"202310","0500CZE225","1","643295","90.45","111","698","16","7.23","0.06","135","110","105","21","20231101083112","원주JC","37.387121","127.932470","원주IC","37.400894","127.950025"
"202310","0550CZS310","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","횡성IC","37.504918","127.969983","북원주IC","37.420608","127.923204"
"202310","0550CZE305","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","신평JC","37.385869","127.893380","북원주IC","37.420608","127.923204"
"202310","0550CZE270","1","613359","98.62","467","89211","25","25.50","0.05","553","462","444","76","20231101083112","제천IC","37.133038","128.142648","신림IC","37.225669","128.087713"
"202310","0550CZS280","1","584966","94.58","733","87662","23","52.83","0.07","974","724","690","198","20231101083112","남원주IC","37.324196","127.929946","신림IC","37.225669","128.087713"
"202310","0450CZS150","1","769362","102.45","458","89223","24","22.61","0.04","489","464","417","50","20231101083112","북상주IC","36.531143","128.169306","상주IC","36.423025","128.213262"
"202310","0450CZE140","1","939582","97.56","265","89026","75","14.46","0.05","320","267","242","54","20231101083112","낙동JC","36.366317","128.239117","상주IC","36.423025","128.213262"
"202310","0450CZS120","1","711712","89.31","359","0","0","14.08","0.03","399","359","338","42","20231101083112","선산IC","36.239008","128.261401","김천JC","36.159476","128.266336"
"202310","0450CZE110","1","437006","89.38","489","87504","26","17.29","0.03","511","497","461","35","20231101083112","남김천IC","36.059275","128.267753","김천JC","36.159476","128.266336"
"202310","0010CZS210","1","776325","90.11","364","0","0","5.87","0.01","371","365","353","12","20231101083112","동김천IC","36.136570","128.177066","김천JC","36.159476","128.266336"
"202310","0010CZE205","1","1337606","91.84","152","0","0","3.85","0.02","157","154","144","9","20231101083112","북구미 하이패스IC","","","김천JC","36.159476","128.266336"
"202310","0550CZS170","1","681743","100.34","394","89189","25","13.32","0.03","441","392","382","41","20231101083112","의성IC","36.292016","128.580782","군위IC","36.199035","128.559145"
"202310","0550CZE165","1","820404","103.44","152","89209","33","3.05","0.02","161","152","146","10","20231101083112","군위JC","","","군위IC","36.199035","128.559145"
"202310","0010CZS230","1","579637","95.34","380","88698","29","21.69","0.05","433","382","347","60","20231101083112","황간IC","36.222204","127.906135","추풍령IC","36.200173","128.001619"
"202310","0010CZE220","1","657376","96.43","449","13586","0","23.40","0.05","474","461","409","45","20231101083112","김천IC","36.133615","128.094734","추풍령IC","36.200173","128.001619"
"202310","0450CZE120","1","774792","93.78","342","0","0","9.18","0.02","353","346","325","19","20231101083112","김천JC","36.159476","128.266336","선산IC","36.239008","128.261401"
"202310","0450CZS130","1","872919","90.43","629","89198","25","21.55","0.03","663","628","592","49","20231101083112","낙동JC","36.366317","128.239117","선산IC","36.239008","128.261401"
"202310","0550CZE170","1","681776","94.57","418","89108","25","5.76","0.01","426","421","407","13","20231101083112","군위IC","36.199035","128.559145","의성IC","36.292016","128.580782"
"202310","0550CZS180","1","626243","105.36","613","0","0","8.75","0.01","629","614","595","23","20231101083112","안동JC","","","의성IC","36.292016","128.580782"
"202310","0550CZS190","1","442014","102.08","528","89201","32","13.87","0.02","547","530","505","29","20231101083112","서안동IC","36.588635","128.626690","남안동IC","36.476202","128.621431"
"202310","0550CZE185","1","640990","100.35","171","89222","42","2.48","0.01","177","171","167","7","20231101083112","안동JC","","","남안동IC","36.476202","128.621431"
"202310","0150CZE180","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","춘장대IC","36.167864","126.601513","무창포IC","36.238846","126.561240"
"202310","0150CZS190","1","461325","102.99","419","89224","21","12.87","0.03","435","423","399","25","20231101083112","대천IC","36.333220","126.575147","무창포IC","36.238846","126.561240"
"202310","0252CZS020","1","598077","100.30","312","6750","0","8.15","0.02","322","313","297","17","20231101083112","서논산IC","36.224583","127.053271","연무IC","36.147589","127.060222"
"202310","0252CZE010","1","480959","99.87","302","5281","0","47.12","0.15","486","294","278","145","20231101083112","논산JC","36.081410","127.102452","연무IC","36.147589","127.060222"
"202310","0150CZS180","1","-1","0.00","-1","0","0","0.00","0.00","0","0","0","0","20231101083112","무창포IC","36.238846","126.561240","춘장대IC","36.167864","126.601513"
"202310","0150CZE170","1","521449","101.08","424","89177","22","14.54","0.03","470","428","403","46","20231101083112","서천IC","36.098956","126.689189","춘장대IC","36.167864","126.601513"
"202310","0351CZS180","1","581158","96.83","313","87114","0","26.70","0.08","413","310","297","81","20231101083112","남대전IC","36.264975","127.473904","추부IC","36.192921","127.485191"
"202310","0351CZE170","1","517584","98.50","411","72807","21","9.72","0.02","433","411","393","28","20231101083112","금산IC","36.103965","127.519715","추부IC","36.192921","127.485191"
"202310","0252CZE020","1","687633","98.96","316","6750","0","33.47","0.10","457","314","293","114","20231101083112","연무IC","36.147589","127.060222","서논산IC","36.224583","127.053271"
"202310","0252CZS030","1","601266","104.51","292","6750","0","11.30","0.03","314","295","274","28","20231101083112","탄천IC","36.298232","127.067290","서논산IC","36.224583","127.053271"
"202310","0252CZE030","1","696042","98.45","310","6750","0","18.58","0.05","392","311","295","67","20231101083112","서논산IC","36.224583","127.053271","탄천IC","36.298232","127.067290"
"202310","0252CZS040","1","821940","101.63","513","8765","0","21.66","0.04","559","517","478","56","20231101083112","남공주IC","36.425688","127.087582","탄천IC","36.298232","127.067290"
"202310","0150CZE190","1","494240","102.28","422","89225","21","16.68","0.03","457","424","397","42","20231101083112","무창포IC","36.238846","126.561240","대천IC","36.333220","126.575147"
"202310","0150CZS200","1","514726","105.41","673","89229","22","21.86","0.03","724","677","639","59","20231101083112","광천IC","36.498248","126.585146","대천IC","36.333220","126.575147"
"202310","0252CZE040","1","906469","97.71","534","8765","0","22.16","0.04","605","535","508","67","20231101083112","탄천IC","36.298232","127.067290","남공주IC","36.425688","127.087582"
"202310","0252CZS050","1","874204","100.35","251","8923","0","11.03","0.04","281","254","233","33","20231101083112","공주JC","36.485141","127.103906","남공주IC","36.425688","127.087582"
"202310","0150CZS210","1","603828","102.39","379","89227","24","9.35","0.02","396","383","364","22","20231101083112","홍성IC","36.592158","126.560116","광천IC","36.498248","126.585146"
"202310","0150CZE200","1","587523","99.07","716","89229","22","20.42","0.02","769","717","687","57","20231101083112","대천IC","36.333220","126.575147","광천IC","36.498248","126.585146"
"202310","0010CZE240","1","613665","96.09","370","89235","35","13.75","0.03","387","377","346","28","20231101083112","황간IC","36.222204","127.906135","영동IC","36.268955","127.833845"
"202310","0010CZS250","1","587203","90.98","634","88493","41","21.42","0.03","682","638","601","56","20231101083112","금강IC","36.279818","127.673628","영동IC","36.268955","127.833845"
"202310","0010CZE230","1","616502","93.33","388","89157","36","18.29","0.04","414","395","358","39","20231101083112","추풍령IC","36.200173","128.001619","황간IC","36.222204","127.906135"
"202310","0010CZS240","1","535003","92.57","384","89228","42","17.96","0.04","414","390","351","44","20231101083112","영동IC","36.268955","127.833845","황간IC","36.222204","127.906135"
"202310","3000CZE020","1","88481","85.19","194","8927","3724","10.39","0.05","230","193","180","35","20231101083112","서대전IC","36.291622","127.331005","안영IC","36.283672","127.378006"
"202310","3000CZS030","1","569768","92.92","294","89043","62","12.10","0.04","315","291","279","25","20231101083112","산내JC","36.281644","127.452419","안영IC","36.283672","127.378006"
"202310","3000CZS020","1","726123","93.79","176","89237","43","5.24","0.02","189","176","167","15","20231101083112","안영IC","36.283672","127.378006","서대전IC","36.291622","127.331005"
"202310","3000CZE010","1","515506","75.92","51","89237","43","1.37","0.02","53","51","48","3","20231101083112","서대전JC","36.294070","127.316164","서대전IC","36.291622","127.331005"
"202310","3000CZS010","1","760373","79.73","48","89237","43","1.06","0.02","51","48","47","2","20231101083112","서대전IC","36.291622","127.331005","서대전JC","36.294070","127.316164"
"202310","2510CZS040","1","949448","86.92","349","89237","43","11.20","0.03","369","349","333","25","20231101083112","유성IC","36.364178","127.331052","서대전JC","36.294070","127.316164"
"202310","2510CZE030","1","785998","91.15","253","87863","20","5.42","0.02","269","253","245","16","20231101083112","계룡IC","36.252400","127.280023","서대전JC","36.294070","127.316164"
"202310","0010CZS290","1","1363000","82.13","238","89225","53","17.21","0.07","272","236","216","39","20231101083112","회덕JC","36.404280","127.419243","대전IC","36.363263","127.451224"
"202310","0010CZE280","1","1070244","91.92","159","88988","0","13.18","0.08","214","158","146","47","20231101083112","비룡JC","36.345100","127.482550","대전IC","36.363263","127.451224"
"202310","2510CZE040","1","966949","89.05","340","89237","43","18.46","0.05","426","337","321","73","20231101083112","서대전JC","36.294070","127.316164","유성IC","36.364178","127.331052"
"202310","2510CZS050","1","1098058","84.34","123","88664","534","5.25","0.04","137","122","117","14","20231101083112","유성JC","36.390093","127.340577","유성IC","36.364178","127.331052"
"202310","0010CZE290","1","1463694","91.39","214","89225","53","11.48","0.05","260","213","201","41","20231101083112","대전IC","36.363263","127.451224","회덕JC","36.404280","127.419243"
"202310","2510CZE070","1","1096490","89.82","143","89233","47","8.08","0.05","178","143","134","30","20231101083112","북대전IC","36.411308","127.381418","회덕JC","36.404280","127.419243"
"202310","0010CZS300","1","1659489","95.80","191","89236","44","10.77","0.05","235","189","180","38","20231101083112","신탄진IC","36.439653","127.419898","회덕JC","36.404280","127.419243"
"202310","2510CZS070","1","1173775","86.83","148","89234","46","6.28","0.04","166","147","139","18","20231101083112","회덕JC","36.404280","127.419243","북대전IC","36.411308","127.381418"
"202310","2510CZE060","1","1066012","84.08","197","89235","45","7.19","0.03","216","195","186","21","20231101083112","유성JC","36.390093","127.340577","북대전IC","36.411308","127.381418"
"202310","0010CZS310","1","1924230","91.75","395","89237","43","15.22","0.03","446","391","375","49","20231101083112","남청주IC","36.533699","127.430282","신탄진IC","36.439653","127.419898"
"202310","0010CZS310","2","34904","106.75","339","16800","0","8.45","0.02","358","337","327","21","20231101083112","남청주IC","36.533699","127.430282","신탄진IC","36.439653","127.419898"
"202310","0010CZE300","1","1680135","85.61","214","89236","44","11.23","0.05","266","212","204","43","20231101083112","회덕JC","36.404280","127.419243","신탄진IC","36.439653","127.419898"
"202310","0351CZE180","1","608296","102.97","295","87962","0","8.37","0.02","323","293","283","28","20231101083112","추부IC","36.192921","127.485191","남대전IC","36.264975","127.473904"
"202310","0351CZS190","1","445398","94.06","125","288","59","5.70","0.04","149","126","119","21","20231101083112","산내JC","36.281644","127.452419","남대전IC","36.264975","127.473904"
"202310","3000CZE030","1","552863","91.79","298","88942","41","11.65","0.03","331","297","284","32","20231101083112","안영IC","36.283672","127.378006","산내JC","36.281644","127.452419"
"202310","0351CZE190","1","475052","104.95","112","0","0","2.23","0.01","116","113","109","4","20231101083112","남대전IC","36.264975","127.473904","산내JC","36.281644","127.452419"
"202310","0351CZS200","1","832291","94.71","157","89239","41","3.33","0.02","162","157","151","7","20231101083112","판암IC","36.316906","127.472493","산내JC","36.281644","127.452419"
"202310","0351CZE200","1","841457","98.65","151","89235","0","2.21","0.01","156","151","145","7","20231101083112","산내JC","36.281644","127.452419","판암IC","36.316906","127.472493"
"202310","0351CZS210","1","831124","98.56","72","89230","50","1.47","0.02","75","72","70","3","20231101083112","비룡JC","36.345100","127.482550","판암IC","36.316906","127.472493"
"202310","0010CZE270","1","941219","91.39","341","89255","25","16.52","0.04","378","343","316","43","20231101083112","옥천IC","36.313954","127.563113","비룡JC","36.345100","127.482550"
"202310","0010CZS280","1","1158463","94.74","154","88906","0","10.26","0.06","172","156","139","23","20231101083112","대전IC","36.363263","127.451224","비룡JC","36.345100","127.482550"
"202310","0351CZE210","1","899768","90.70","78","87145","41","2.23","0.02","86","78","75","7","20231101083112","판암IC","36.316906","127.472493","비룡JC","36.345100","127.482550"
"202310","0550CZE330","1","431787","96.82","385","86599","0","36.23","0.09","543","378","363","126","20231101083112","홍천IC","37.678698","127.855078","춘천JC","37.755511","127.794879"
"202310","0600CZS130","1","620677","103.31","582","89231","20","19.44","0.03","667","578","561","74","20231101083112","동홍천IC","37.758653","127.961508","춘천JC","37.755511","127.794879"
"202310","0550CZS340","1","528176","96.47","462","89229","20","25.65","0.05","548","455","438","77","20231101083112","춘천TG","37.838708","127.778405","춘천JC","37.755511","127.794879"
"202310","0200CZS090","1","588577","97.58","358","89222","30","7.18","0.02","378","359","345","23","20231101083112","포항IC","36.041734","129.315952","서포항IC","36.071024","129.219875"
"202310","0200CZE085","1","542362","97.24","801","89222","30","10.15","0.01","814","806","782","22","20231101083112","임고 하이패스IC","","","서포항IC","36.071024","129.219875"
"202310","0200CZS080","1","619750","105.38","311","88553","31","8.33","0.02","323","315","298","17","20231101083112","임고 하이패스IC","","","북영천IC","36.032042","128.916194"
"202310","0200CZE075","1","607581","102.10","72","89216","37","1.22","0.01","74","72","70","2","20231101083112","화산JC","","","북영천IC","36.032042","128.916194"
